2017-06-12 22:55:52	367.52
2017-06-12 22:55:54	367.52
2017-06-12 22:55:55	367.5
2017-06-12 22:56:08	366.51
2017-06-12 22:56:09	366.57
2017-06-12 22:56:10	366.57
2017-06-12 22:56:21	367.84
2017-06-12 22:56:33	368.08
2017-06-12 22:56:46	368.19
2017-06-12 22:56:47	368.19
2017-06-12 22:56:48	368.27
2017-06-12 22:56:49	368.12
2017-06-12 22:56:50	368.19
2017-06-12 22:56:52	368.27
2017-06-12 22:56:53	368.27
2017-06-12 22:56:54	368.26
2017-06-12 22:57:06	368.34
2017-06-12 22:57:18	369.13
2017-06-12 22:57:31	368.75
2017-06-12 22:57:43	369.08
2017-06-12 22:57:55	368.85
2017-06-12 22:58:07	368.87
2017-06-12 22:58:08	368.87
2017-06-12 22:58:10	368.85
2017-06-12 22:58:11	368.87
2017-06-12 22:58:12	368.87
2017-06-12 22:58:24	369.12
2017-06-12 22:58:25	369.06
2017-06-12 22:58:27	369.12
2017-06-12 22:58:39	369.12
2017-06-12 22:58:40	369.12
2017-06-12 22:58:41	368.73
2017-06-12 22:58:42	368.95
2017-06-12 22:58:43	369.01
2017-06-12 22:58:45	368.73
2017-06-12 22:58:46	368.73
2017-06-12 22:58:47	368.73
2017-06-12 22:58:48	369.01
2017-06-12 22:58:49	368.73
2017-06-12 22:58:50	368.74
2017-06-12 22:58:52	369.01
2017-06-12 22:58:53	368.73
2017-06-12 22:58:54	368.74
2017-06-12 22:59:06	368.76
2017-06-12 22:59:07	368.72
2017-06-12 22:59:08	368.72
2017-06-12 22:59:09	368.72
2017-06-12 22:59:11	368.76
2017-06-12 22:59:12	368.76
2017-06-12 22:59:13	369.01
2017-06-12 22:59:14	368.72
2017-06-12 22:59:15	368.76
2017-06-12 22:59:16	368.75
2017-06-12 22:59:17	368.76
2017-06-12 22:59:19	369.01
2017-06-12 22:59:20	369.01
2017-06-12 22:59:21	368.75
2017-06-12 22:59:22	368.75
2017-06-12 22:59:23	368.77
2017-06-12 22:59:24	369.01
2017-06-12 22:59:26	368.75
2017-06-12 22:59:27	368.75
2017-06-12 22:59:28	368.77
2017-06-12 22:59:29	368.76
2017-06-12 22:59:30	368.76
2017-06-12 22:59:31	368.76
2017-06-12 22:59:44	368.79
2017-06-12 22:59:55	369.31
2017-06-12 22:59:56	369.14
2017-06-12 23:00:08	369.15
2017-06-12 23:00:16	368.76
2017-06-12 23:00:17	368.95
2017-06-12 23:00:19	368.81
2017-06-12 23:00:20	369.14
2017-06-12 23:00:21	368.76
2017-06-12 23:00:22	369.14
2017-06-12 23:00:23	368.89
2017-06-12 23:00:24	369.14
2017-06-12 23:00:26	369.14
2017-06-12 23:00:27	369.14
2017-06-12 23:00:28	368.89
2017-06-12 23:00:29	369.22
2017-06-12 23:00:30	369.14
2017-06-12 23:00:31	369.14
2017-06-12 23:00:32	369.22
2017-06-12 23:00:34	369.22
2017-06-12 23:00:35	369.04
2017-06-12 23:00:36	369.04
2017-06-12 23:00:37	369.22
2017-06-12 23:00:38	368.98
2017-06-12 23:00:39	369.04
2017-06-12 23:00:40	369.04
2017-06-12 23:00:42	369.22
2017-06-12 23:00:43	368.98
2017-06-12 23:00:44	369.04
2017-06-12 23:00:45	369.04
2017-06-12 23:00:46	368.98
2017-06-12 23:00:47	368.98
2017-06-12 23:00:48	369.02
2017-06-12 23:00:50	369.04
2017-06-12 23:00:51	368.98
2017-06-12 23:00:52	369.17
2017-06-12 23:00:53	369.02
2017-06-12 23:00:54	369.18
2017-06-12 23:00:55	369.04
2017-06-12 23:00:56	369.04
2017-06-12 23:00:58	369.18
2017-06-12 23:00:59	369.18
2017-06-12 23:01:00	369.04
2017-06-12 23:01:01	369.18
2017-06-12 23:01:02	369.18
2017-06-12 23:01:03	369.18
2017-06-12 23:01:05	369.18
2017-06-12 23:01:06	369.15
2017-06-12 23:01:07	369.16
2017-06-12 23:01:08	369.18
2017-06-12 23:01:09	369.06
2017-06-12 23:01:17	369.06
2017-06-12 23:01:18	369.09
2017-06-12 23:01:20	369.06
2017-06-12 23:01:21	369.06
2017-06-12 23:01:22	369.06
2017-06-12 23:01:23	369.09
2017-06-12 23:01:24	369.08
2017-06-12 23:01:25	369.1
2017-06-12 23:01:38	369.42
2017-06-12 23:01:39	369.42
2017-06-12 23:01:51	369.19
2017-06-12 23:02:02	369.21
2017-06-12 23:02:03	370.03
2017-06-12 23:02:04	369.19
2017-06-12 23:02:17	369.28
2017-06-12 23:02:41	370.09
2017-06-12 23:02:42	370.09
2017-06-12 23:02:43	370.08
2017-06-12 23:02:44	369.99
2017-06-12 23:02:45	369.92
2017-06-12 23:02:47	370.08
2017-06-12 23:02:48	369.99
2017-06-12 23:02:49	369.92
2017-06-12 23:02:50	369.92
2017-06-12 23:02:51	369.92
2017-06-12 23:02:52	369.92
2017-06-12 23:02:53	370.04
2017-06-12 23:02:55	370.04
2017-06-12 23:02:56	369.92
2017-06-12 23:02:57	370.04
2017-06-12 23:02:58	370.04
2017-06-12 23:02:59	370.02
2017-06-12 23:03:00	370.04
2017-06-12 23:03:01	370.04
2017-06-12 23:03:03	370.02
2017-06-12 23:03:04	370.05
2017-06-12 23:03:05	370.03
